timestamp,scenario_id,scenario_type,bus_1_P,bus_2_P,bus_3_P,bus_4_P,bus_5_P,bus_6_P,bus_7_P,bus_8_P,bus_9_P,bus_10_P,bus_11_P,bus_12_P,bus_13_P,bus_14_P,bus_15_P,bus_16_P,bus_17_P,bus_18_P,bus_19_P,bus_20_P,bus_21_P,bus_22_P,bus_23_P,bus_24_P,bus_25_P,bus_26_P,bus_27_P,bus_28_P,bus_29_P,bus_30_P,bus_31_P,bus_32_P,bus_33_P,bus_34_P,bus_35_P,bus_36_P,bus_37_P,bus_38_P,bus_39_P,bus_1_Q,bus_2_Q,bus_3_Q,bus_4_Q,bus_5_Q,bus_6_Q,bus_7_Q,bus_8_Q,bus_9_Q,bus_10_Q,bus_11_Q,bus_12_Q,bus_13_Q,bus_14_Q,bus_15_Q,bus_16_Q,bus_17_Q,bus_18_Q,bus_19_Q,bus_20_Q,bus_21_Q,bus_22_Q,bus_23_Q,bus_24_Q,bus_25_Q,bus_26_Q,bus_27_Q,bus_28_Q,bus_29_Q,bus_30_Q,bus_31_Q,bus_32_Q,bus_33_Q,bus_34_Q,bus_35_Q,bus_36_Q,bus_37_Q,bus_38_Q,bus_39_Q,bus_1_V,bus_2_V,bus_3_V,bus_4_V,bus_5_V,bus_6_V,bus_7_V,bus_8_V,bus_9_V,bus_10_V,bus_11_V,bus_12_V,bus_13_V,bus_14_V,bus_15_V,bus_16_V,bus_17_V,bus_18_V,bus_19_V,bus_20_V,bus_21_V,bus_22_V,bus_23_V,bus_24_V,bus_25_V,bus_26_V,bus_27_V,bus_28_V,bus_29_V,bus_30_V,bus_31_V,bus_32_V,bus_33_V,bus_34_V,bus_35_V,bus_36_V,bus_37_V,bus_38_V,bus_39_V,bus_1_theta,bus_2_theta,bus_3_theta,bus_4_theta,bus_5_theta,bus_6_theta,bus_7_theta,bus_8_theta,bus_9_theta,bus_10_theta,bus_11_theta,bus_12_theta,bus_13_theta,bus_14_theta,bus_15_theta,bus_16_theta,bus_17_theta,bus_18_theta,bus_19_theta,bus_20_theta,bus_21_theta,bus_22_theta,bus_23_theta,bus_24_theta,bus_25_theta,bus_26_theta,bus_27_theta,bus_28_theta,bus_29_theta,bus_30_theta,bus_31_theta,bus_32_theta,bus_33_theta,bus_34_theta,bus_35_theta,bus_36_theta,bus_37_theta,bus_38_theta,bus_39_theta,label
1781886835052,7364,PHYSICAL_CONTINGENCY,119.443,0.0,398.46,613.3202,0.0,0.0,292.7577,637.8908,8.0231,0.0,0.0,10.7102,0.0,0.0,390.9687,399.0538,0.0,196.5329,0.0,851.5582,341.1653,0.0,303.5528,376.0813,273.6219,171.7456,343.7321,258.1143,355.9835,-250.0,-2184.3948,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,377.9999,54.1083,0.0,2.9336,225.088,0.0,0.0,105.5779,216.9422,-82.1071,0.0,0.0,110.307,0.0,0.0,186.9146,40.1893,0.0,37.7087,0.0,127.8092,144.3838,0.0,104.535,-116.1123,58.1345,20.6823,93.5316,33.8771,32.7559,-293.9086,-1532.8003,-662.8881,-224.5059,-238.7514,-340.726,-175.2252,-109.9231,-98.9841,-148.728,1.02852,1.025164,0.97232,0.890299,0.868213,0.868913,0.857385,0.859634,0.97724,0.919763,0.901046,0.884884,0.913301,0.910088,0.949154,0.988806,0.987868,0.97989,1.032394,0.978076,0.99876,1.032045,1.026084,0.999102,1.03203,1.022224,0.998493,1.032936,1.038097,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-1.092655,-1.020352,-1.040785,-0.934928,-0.799972,-0.754336,-0.847229,-0.876344,-1.026984,-0.773864,-0.768669,-0.791254,-0.809932,-0.900221,-1.032247,-1.047453,-1.063248,-1.065021,-0.996998,-1.047599,-1.015181,-0.937612,-0.943262,-1.051419,-1.012429,-1.062541,-1.089435,-1.0303,-0.983554,-0.977246,0.0,-0.619575,-0.905228,-0.956477,-0.849528,-0.804044,-0.891677,-0.859452,-1.107665,VOLTAGE_INSTABILITY
1781886836052,7365,PHYSICAL_CONTINGENCY,115.0924,0.0,381.1186,591.5605,0.0,0.0,279.2513,607.8207,7.6093,0.0,0.0,10.1165,0.0,0.0,385.8422,389.6833,0.0,190.6731,0.0,818.2987,323.8232,0.0,293.1086,369.3781,262.2746,162.5916,334.8107,242.625,340.8778,-250.0,-1850.9361,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,301.6529,51.729,0.0,2.8102,216.2047,0.0,0.0,98.5128,206.1109,-78.912,0.0,0.0,106.434,0.0,0.0,181.6301,38.9199,0.0,35.4964,0.0,123.0741,139.0898,0.0,99.8029,-110.2369,57.0439,19.9531,89.4435,32.6399,31.4083,-235.2633,-986.9759,-464.8538,-179.2606,-214.0312,-290.2297,-146.2695,-68.505,-70.3454,-8.9983,1.033181,1.035518,0.997386,0.939295,0.928657,0.930356,0.919241,0.920152,1.004396,0.962338,0.950151,0.934047,0.957047,0.953638,0.976459,1.006498,1.006785,1.001404,1.03929,0.982513,1.011795,1.039071,1.033436,1.014954,1.041576,1.033862,1.014019,1.039427,1.042552,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.822696,-0.756711,-0.783754,-0.70874,-0.607453,-0.572749,-0.645894,-0.668032,-0.774829,-0.575905,-0.575758,-0.591919,-0.604928,-0.676994,-0.777228,-0.783017,-0.798025,-0.802158,-0.726623,-0.771746,-0.748723,-0.671933,-0.677246,-0.785951,-0.74448,-0.788302,-0.817874,-0.748631,-0.701982,-0.714037,0.0,-0.428493,-0.635136,-0.680811,-0.584447,-0.538892,-0.6246,-0.578191,-0.835588,VOLTAGE_INSTABILITY
1781886837052,7366,PHYSICAL_CONTINGENCY,120.927,0.0,385.9687,615.2761,0.0,0.0,282.9127,629.0166,7.8418,0.0,0.0,10.3084,0.0,0.0,388.9725,405.324,0.0,190.414,0.0,833.8015,330.6838,0.0,306.8921,373.531,272.9847,167.5443,337.825,248.3496,339.4476,-250.0,-2038.0205,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,337.3084,54.9304,0.0,2.9542,225.9529,0.0,0.0,101.5845,216.7761,-82.3971,0.0,0.0,108.5477,0.0,0.0,186.386,40.0169,0.0,36.5222,0.0,127.9723,142.6433,0.0,104.4652,-111.9415,57.1594,21.1131,93.3698,33.0419,33.3241,-265.5913,-1256.1882,-563.0865,-203.7073,-228.3241,-317.5842,-162.3901,-90.105,-86.6994,-78.2023,1.030458,1.030163,0.984632,0.914537,0.898796,0.900139,0.888696,0.890136,0.9913,0.941214,0.925878,0.909639,0.935246,0.931692,0.962256,0.997142,0.996859,0.990292,1.035564,0.979948,1.004845,1.035265,1.029343,1.006488,1.036598,1.027454,1.005569,1.035796,1.040008,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.958698,-0.889528,-0.913277,-0.823661,-0.704805,-0.664611,-0.747249,-0.772969,-0.901034,-0.676288,-0.673487,-0.692928,-0.708924,-0.790372,-0.907221,-0.918069,-0.93233,-0.934855,-0.864371,-0.912081,-0.88515,-0.808582,-0.814498,-0.921775,-0.879444,-0.924939,-0.954049,-0.886373,-0.839124,-0.846632,0.0,-0.525542,-0.772732,-0.821038,-0.720773,-0.675665,-0.759112,-0.715155,-0.971821,VOLTAGE_INSTABILITY
1781886838052,7367,PHYSICAL_CONTINGENCY,113.5595,0.0,382.8561,597.4758,0.0,0.0,280.3601,612.6372,7.5605,0.0,0.0,10.2787,0.0,0.0,371.8966,384.8415,0.0,187.1995,0.0,818.222,329.5854,0.0,289.8369,362.4357,267.5728,165.16,327.8646,245.6171,334.317,-250.0,-1812.8948,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,282.9218,51.2929,0.0,2.8737,214.4701,0.0,0.0,100.0004,208.6936,-79.3665,0.0,0.0,104.793,0.0,0.0,180.6539,38.5945,0.0,35.8976,0.0,122.5686,134.7959,0.0,100.0294,-107.8241,55.1142,19.7963,88.9054,32.6365,31.9251,-229.4462,-943.1284,-449.1697,-174.9179,-211.7776,-284.7612,-143.3984,-64.7163,-68.3781,4.263,1.033765,1.036545,0.999541,0.943211,0.933134,0.934901,0.923566,0.924375,1.00662,0.965712,0.953954,0.938252,0.960599,0.957284,0.979102,1.00824,1.008566,1.003336,1.039952,0.982918,1.013336,1.039832,1.034165,1.016447,1.04245,1.03494,1.01554,1.039866,1.042858,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.795228,-0.731655,-0.759483,-0.688414,-0.59031,-0.556509,-0.628319,-0.649875,-0.750043,-0.557718,-0.558189,-0.573695,-0.585974,-0.656024,-0.751017,-0.756212,-0.771556,-0.776308,-0.699846,-0.744898,-0.722338,-0.645233,-0.650236,-0.758727,-0.719409,-0.761756,-0.790768,-0.721475,-0.674231,-0.689023,0.0,-0.410825,-0.608386,-0.65398,-0.55781,-0.511967,-0.599608,-0.550461,-0.807079,VOLTAGE_INSTABILITY
1781886839052,7368,PHYSICAL_CONTINGENCY,113.8682,0.0,385.5842,600.4026,0.0,0.0,281.8471,628.915,7.7937,0.0,0.0,9.9443,0.0,0.0,384.762,385.9258,0.0,185.8193,0.0,807.9843,322.7289,0.0,297.4008,369.4882,267.2376,163.4878,328.3797,241.5841,332.8419,-250.0,-1866.7605,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,307.3724,52.449,0.0,2.8843,220.083,0.0,0.0,101.287,212.6706,-79.3986,0.0,0.0,106.5806,0.0,0.0,184.9729,38.1021,0.0,35.1184,0.0,122.679,139.2447,0.0,102.2475,-108.0731,57.0623,20.0147,89.8889,33.4743,31.5856,-239.5168,-1013.1751,-476.0404,-181.5514,-214.4726,-294.0801,-148.9418,-70.3749,-72.4913,-18.1207,1.032684,1.034767,0.995899,0.936338,0.925007,0.926724,0.915103,0.915997,1.002755,0.959932,0.947328,0.931295,0.954609,0.951187,0.974729,1.005364,1.005671,1.000191,1.038941,0.982434,1.01095,1.038535,1.032758,1.013791,1.041145,1.033176,1.01314,1.038879,1.042218,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.832507,-0.764425,-0.791321,-0.717463,-0.616043,-0.580832,-0.655842,-0.678677,-0.78614,-0.583612,-0.583583,-0.599647,-0.612623,-0.684665,-0.783109,-0.788144,-0.80338,-0.808132,-0.729791,-0.773459,-0.753975,-0.677423,-0.682952,-0.791196,-0.751868,-0.792929,-0.822374,-0.751164,-0.703986,-0.72172,0.0,-0.435827,-0.638289,-0.68252,-0.589891,-0.544519,-0.63195,-0.580172,-0.846916,VOLTAGE_INSTABILITY
1781886840052,7369,PHYSICAL_CONTINGENCY,121.8397,0.0,402.8794,608.2886,0.0,0.0,283.31,649.3103,8.1302,0.0,0.0,10.4603,0.0,0.0,393.137,404.4349,0.0,195.7477,0.0,830.4341,331.7471,0.0,301.4459,376.7354,274.7453,172.9202,339.3283,253.5629,344.3242,-250.0,-2090.2635,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,331.3989,54.3093,0.0,2.9823,229.1246,0.0,0.0,102.5369,220.2827,-81.9066,0.0,0.0,108.0757,0.0,0.0,189.6699,40.0548,0.0,36.311,0.0,129.2227,140.7307,0.0,105.5227,-114.3808,57.7615,20.5017,93.6668,33.8066,33.4765,-275.272,-1348.3108,-596.9461,-211.2244,-232.2441,-325.7298,-167.1888,-97.6598,-91.8656,-98.6356,1.030018,1.028454,0.980216,0.906001,0.888369,0.889563,0.87799,0.879621,0.986758,0.933935,0.917477,0.901515,0.927771,0.92417,0.957387,0.994115,0.993601,0.986562,1.034418,0.979244,1.002824,1.034132,1.028124,1.003825,1.034857,1.025483,1.002956,1.034583,1.039204,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.999925,-0.933205,-0.956672,-0.860512,-0.736619,-0.694607,-0.780805,-0.807918,-0.939482,-0.708743,-0.705191,-0.725644,-0.742476,-0.826761,-0.94856,-0.960493,-0.976042,-0.978804,-0.906087,-0.953417,-0.927238,-0.850102,-0.855774,-0.964274,-0.924169,-0.971828,-0.999741,-0.935746,-0.888503,-0.890237,0.0,-0.556813,-0.814401,-0.862345,-0.762196,-0.716797,-0.803677,-0.764478,-1.011238,VOLTAGE_INSTABILITY
1781886841052,7370,PHYSICAL_CONTINGENCY,117.4523,0.0,383.7671,580.3194,0.0,0.0,271.6937,605.1942,7.5848,0.0,0.0,10.1383,0.0,0.0,379.9986,394.918,0.0,184.6803,0.0,797.4437,327.7778,0.0,291.3213,363.7482,259.9998,161.1216,335.1629,243.8908,332.1796,-250.0,-1792.7461,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,303.6009,52.7755,0.0,2.8855,215.9893,0.0,0.0,99.0734,205.4404,-79.1671,0.0,0.0,105.846,0.0,0.0,177.8799,37.7929,0.0,35.0879,0.0,123.787,136.7355,0.0,100.5333,-107.3659,55.0995,20.1325,87.7992,33.079,31.185,-229.0741,-920.9395,-442.3496,-173.455,-210.7592,-284.1201,-143.0539,-62.5762,-67.148,3.2186,1.033288,1.03661,1.000244,0.94486,0.935356,0.937167,0.925922,0.926658,1.007231,0.967179,0.955675,0.939656,0.962077,0.958745,0.980021,1.008701,1.009117,1.004002,1.040175,0.9831,1.013497,1.039921,1.034253,1.016828,1.042943,1.035341,1.016035,1.040067,1.04305,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.790463,-0.721677,-0.748931,-0.677587,-0.581449,-0.548129,-0.619075,-0.640726,-0.744904,-0.548635,-0.549323,-0.564529,-0.57661,-0.645949,-0.740704,-0.745091,-0.760581,-0.765358,-0.68485,-0.726892,-0.71114,-0.634211,-0.639322,-0.747691,-0.708515,-0.750204,-0.780021,-0.708988,-0.661703,-0.679047,0.0,-0.401966,-0.593399,-0.635982,-0.546797,-0.501064,-0.588759,-0.537947,-0.804582,VOLTAGE_INSTABILITY
1781886842052,7371,PHYSICAL_CONTINGENCY,117.3364,0.0,386.5878,585.7774,0.0,0.0,273.7761,622.6504,7.6215,0.0,0.0,9.968,0.0,0.0,378.0571,387.7099,0.0,189.3696,0.0,796.7585,327.1865,0.0,291.1446,361.6181,262.7611,163.0311,340.4367,244.683,331.7676,-250.0,-1811.1338,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,291.601,53.4457,0.0,2.8373,215.9656,0.0,0.0,98.8856,213.4576,-80.9671,0.0,0.0,105.5222,0.0,0.0,182.6185,38.8143,0.0,36.1025,0.0,124.0133,136.2226,0.0,102.7882,-108.6119,56.7663,20.0831,90.1808,32.7297,31.6438,-232.7952,-945.6896,-452.2547,-176.5619,-212.2784,-288.1001,-145.6732,-66.272,-69.8409,-0.9779,1.033045,1.035953,0.998741,0.942332,0.932235,0.934056,0.922541,0.923202,1.006234,0.965048,0.953216,0.93733,0.959883,0.95647,0.978113,1.00743,1.007674,1.002457,1.039701,0.982828,1.012598,1.039367,1.033588,1.015714,1.042091,1.034231,1.014529,1.039503,1.042631,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.79865,-0.732072,-0.759546,-0.68754,-0.590296,-0.556467,-0.628684,-0.650771,-0.75315,-0.557258,-0.557856,-0.57317,-0.585417,-0.655244,-0.74996,-0.754407,-0.770859,-0.776024,-0.694001,-0.735985,-0.720307,-0.643267,-0.648363,-0.756897,-0.719322,-0.761581,-0.791354,-0.720467,-0.673077,-0.689416,0.0,-0.410262,-0.60253,-0.645063,-0.555805,-0.510026,-0.599489,-0.549292,-0.81142,VOLTAGE_INSTABILITY
1781886843052,7372,PHYSICAL_CONTINGENCY,118.7274,0.0,390.1072,610.3248,0.0,0.0,282.8776,620.0468,7.7181,0.0,0.0,10.4633,0.0,0.0,382.1424,399.625,0.0,188.0316,0.0,822.9769,330.5983,0.0,299.76,378.5867,271.7699,166.5771,341.9367,251.2732,337.7354,-250.0,-2001.518,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,339.9354,52.488,0.0,2.8946,219.554,0.0,0.0,101.3678,209.8854,-79.6683,0.0,0.0,106.0038,0.0,0.0,182.7586,38.4674,0.0,35.6539,0.0,125.0706,141.0487,0.0,101.2302,-111.8804,57.2828,20.0426,90.925,33.1987,31.9816,-256.1371,-1190.3483,-535.3534,-195.0879,-222.51,-307.9862,-156.4657,-83.6996,-81.0334,-61.3152,1.031454,1.031832,0.988454,0.921691,0.906952,0.90832,0.89703,0.898398,0.994399,0.947176,0.932647,0.917014,0.941484,0.938096,0.966852,1.00023,1.000076,0.993816,1.036878,0.980991,1.007196,1.0366,1.030847,1.009305,1.038074,1.029618,1.008416,1.03695,1.04089,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.930424,-0.8607,-0.884541,-0.797467,-0.682714,-0.643815,-0.724177,-0.749036,-0.874437,-0.653479,-0.651306,-0.670007,-0.685205,-0.764253,-0.876311,-0.886303,-0.901582,-0.904681,-0.830635,-0.876654,-0.853058,-0.776262,-0.78187,-0.890051,-0.850192,-0.895249,-0.924083,-0.85716,-0.809706,-0.817872,0.0,-0.503689,-0.73905,-0.785655,-0.688566,-0.643213,-0.729994,-0.685799,-0.944488,VOLTAGE_INSTABILITY
1781886844052,7373,PHYSICAL_CONTINGENCY,119.9155,0.0,395.5219,625.0301,0.0,0.0,291.7995,639.4897,8.0887,0.0,0.0,10.5019,0.0,0.0,388.143,399.8925,0.0,193.7839,0.0,823.5986,335.2015,0.0,307.4137,380.2292,275.0843,172.6511,341.18,257.3011,347.8031,-250.0,-2102.7569,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,333.9014,53.9695,0.0,2.8949,225.5382,0.0,0.0,103.9601,216.4737,-82.0074,0.0,0.0,106.2022,0.0,0.0,185.6467,39.866,0.0,37.4496,0.0,124.3247,138.9088,0.0,105.1256,-114.8497,58.5852,20.5715,92.2267,34.1128,33.5861,-274.6543,-1362.9638,-598.5531,-208.5121,-228.4494,-323.6373,-166.0645,-98.0547,-91.811,-99.4841,1.030139,1.028563,0.980338,0.905785,0.887606,0.888689,0.877241,0.879057,0.986486,0.933589,0.916985,0.901594,0.927514,0.924091,0.958028,0.994601,0.99394,0.986769,1.034832,0.979925,1.003362,1.034423,1.02841,1.004314,1.034766,1.025665,1.003321,1.03458,1.039213,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-1.006824,-0.940486,-0.963535,-0.86822,-0.742746,-0.700424,-0.787064,-0.813863,-0.946202,-0.715131,-0.711407,-0.732071,-0.749049,-0.833778,-0.955279,-0.967567,-0.983308,-0.985806,-0.911894,-0.958193,-0.935189,-0.858477,-0.864396,-0.971738,-0.931791,-0.980513,-1.007924,-0.946243,-0.899047,-0.897522,0.0,-0.563145,-0.820225,-0.867149,-0.770596,-0.725453,-0.81129,-0.775023,-1.018365,VOLTAGE_INSTABILITY
1781886845052,7374,PHYSICAL_CONTINGENCY,119.0201,0.0,394.3713,617.5048,0.0,0.0,292.4223,640.8221,7.8268,0.0,0.0,10.4734,0.0,0.0,389.0662,395.9337,0.0,192.9514,0.0,826.8103,333.7603,0.0,299.3962,383.4193,271.8455,172.3364,351.4366,249.272,347.7153,-250.0,-2101.937,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,349.0749,55.0084,0.0,2.8899,222.2213,0.0,0.0,104.7547,214.1737,-81.4607,0.0,0.0,106.7742,0.0,0.0,186.7738,39.8582,0.0,36.161,0.0,128.3889,138.9218,0.0,104.8235,-115.303,57.6908,21.2109,91.0836,33.6067,32.9474,-274.3767,-1359.8371,-596.6442,-209.3705,-230.8395,-323.4026,-165.8261,-96.7164,-90.4175,-102.2936,1.029845,1.028612,0.980704,0.906559,0.888159,0.889197,0.877685,0.879523,0.986385,0.934,0.917422,0.901915,0.927968,0.924636,0.958226,0.994736,0.994176,0.987127,1.034701,0.979496,1.003423,1.034455,1.02847,1.004427,1.035074,1.025839,1.003523,1.034924,1.03943,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-1.008404,-0.938912,-0.961501,-0.866184,-0.741841,-0.699615,-0.786578,-0.813527,-0.948344,-0.713869,-0.710284,-0.730784,-0.747627,-0.831934,-0.952867,-0.964879,-0.981007,-0.983562,-0.9098,-0.956577,-0.93181,-0.854604,-0.860189,-0.968985,-0.929756,-0.977897,-1.006252,-0.941396,-0.894639,-0.89595,0.0,-0.56195,-0.818126,-0.865515,-0.766726,-0.721253,-0.809284,-0.77063,-1.022067,VOLTAGE_INSTABILITY
1781886846052,7375,PHYSICAL_CONTINGENCY,115.528,0.0,386.0103,593.4759,0.0,0.0,275.0878,609.3354,7.7859,0.0,0.0,9.9116,0.0,0.0,383.105,384.1448,0.0,187.2043,0.0,788.3187,324.8121,0.0,288.8631,357.5331,262.3031,164.6092,335.9377,247.0066,333.4526,-250.0,-1824.907,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,328.4241,51.3819,0.0,2.8804,213.5471,0.0,0.0,99.9106,207.4696,-79.084,0.0,0.0,105.7645,0.0,0.0,178.2595,37.8843,0.0,35.2965,0.0,123.7881,134.5737,0.0,100.5161,-109.5471,54.9362,19.9478,88.7387,32.0674,32.0387,-232.0814,-957.4039,-453.7024,-174.6345,-210.9269,-285.1356,-143.6706,-64.3587,-68.3204,-8.049,1.033102,1.036079,0.998999,0.942212,0.931608,0.93334,0.921882,0.922652,1.005172,0.964737,0.952768,0.93692,0.959652,0.956483,0.978881,1.008101,1.008317,1.00301,1.039995,0.98307,1.013261,1.03978,1.034096,1.016411,1.042532,1.034892,1.015359,1.039907,1.042867,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.813255,-0.740552,-0.766292,-0.693864,-0.595815,-0.561687,-0.634505,-0.656806,-0.767095,-0.562661,-0.5632,-0.578566,-0.59089,-0.660879,-0.754712,-0.758305,-0.775785,-0.781526,-0.696342,-0.737087,-0.723791,-0.646673,-0.651672,-0.760489,-0.727507,-0.768618,-0.797062,-0.728536,-0.681155,-0.697901,0.0,-0.415617,-0.604883,-0.646175,-0.559246,-0.513395,-0.607714,-0.557386,-0.830152,VOLTAGE_INSTABILITY
1781886847052,7376,PHYSICAL_CONTINGENCY,120.786,0.0,392.0505,606.4163,0.0,0.0,289.3712,629.8064,7.9952,0.0,0.0,10.2967,0.0,0.0,387.2211,401.4277,0.0,193.4807,0.0,824.3679,332.8146,0.0,308.2219,382.5893,274.2745,170.4127,345.2518,254.3161,350.6014,-250.0,-2072.7421,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,336.2496,52.9819,0.0,2.9153,229.1858,0.0,0.0,101.2274,219.6211,-81.3609,0.0,0.0,108.3463,0.0,0.0,183.8179,39.0661,0.0,36.5056,0.0,124.0919,139.5815,0.0,101.4806,-114.3853,57.9698,21.1921,92.5553,34.2438,32.5715,-270.2007,-1314.8568,-583.8503,-205.1991,-226.8349,-318.9221,-162.7996,-95.2168,-89.3834,-90.6193,1.03055,1.029349,0.982155,0.909288,0.892318,0.89356,0.882064,0.883605,0.98826,0.93675,0.920694,0.904636,0.930697,0.927237,0.960111,0.995958,0.995329,0.988374,1.035337,0.980215,1.004358,1.035079,1.029239,1.005562,1.03542,1.026401,1.004306,1.035078,1.039591,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.986957,-0.919836,-0.942614,-0.84766,-0.725292,-0.683975,-0.768817,-0.795029,-0.92661,-0.697491,-0.694124,-0.714262,-0.730903,-0.81435,-0.935106,-0.947391,-0.962917,-0.96517,-0.891896,-0.938259,-0.914885,-0.838421,-0.844437,-0.951671,-0.911012,-0.95983,-0.987641,-0.925374,-0.878566,-0.876906,0.0,-0.546021,-0.800247,-0.847228,-0.750596,-0.705592,-0.790571,-0.754568,-0.998806,VOLTAGE_INSTABILITY
1781886848052,7377,PHYSICAL_CONTINGENCY,121.665,0.0,399.7749,601.4178,0.0,0.0,290.8405,646.9994,7.8436,0.0,0.0,10.3048,0.0,0.0,384.2808,396.6255,0.0,190.8565,0.0,821.4061,329.1154,0.0,301.5446,370.3622,273.0648,171.176,349.8356,250.6518,349.2129,-250.0,-2066.1919,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,345.1254,54.1007,0.0,2.934,224.8226,0.0,0.0,103.6577,215.1234,-80.0098,0.0,0.0,108.8239,0.0,0.0,185.9584,39.0942,0.0,36.2961,0.0,127.1605,138.0322,0.0,102.628,-114.4679,56.6743,21.1878,91.0874,34.0127,33.3258,-268.3137,-1300.774,-576.7997,-203.9942,-227.5376,-316.914,-161.8553,-92.4416,-88.1609,-89.9708,1.030328,1.029683,0.983202,0.911408,0.894233,0.895414,0.88375,0.885354,0.988763,0.938265,0.922328,0.906232,0.932357,0.929095,0.961252,0.996748,0.996191,0.989346,1.03552,0.980089,1.004991,1.035358,1.029479,1.006292,1.036059,1.027053,1.005147,1.035439,1.039781,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-0.981791,-0.911218,-0.93365,-0.840207,-0.720739,-0.679724,-0.765207,-0.791736,-0.923196,-0.691563,-0.688719,-0.708287,-0.72438,-0.806256,-0.922727,-0.933724,-0.95084,-0.954116,-0.877668,-0.923585,-0.900242,-0.823312,-0.828977,-0.937106,-0.901766,-0.948877,-0.976507,-0.913102,-0.866404,-0.868301,0.0,-0.54034,-0.786027,-0.832548,-0.735511,-0.69016,-0.781384,-0.74242,-0.995546,VOLTAGE_INSTABILITY
1781886849052,7378,PHYSICAL_CONTINGENCY,123.0376,0.0,397.0108,621.9775,0.0,0.0,289.8075,653.7675,7.9758,0.0,0.0,10.7534,0.0,0.0,398.0742,402.4455,0.0,192.4155,0.0,842.1228,344.2763,0.0,310.1167,375.0313,282.5764,172.9997,352.9415,251.7191,356.3867,-250.0,-2219.3032,-650.0,-632.0,-508.0,-650.0,-560.0,-540.0,-830.0,367.4088,54.4527,0.0,2.949,225.9272,0.0,0.0,102.3302,218.2857,-83.7608,0.0,0.0,110.0013,0.0,0.0,190.4581,39.4633,0.0,36.7933,0.0,125.1821,144.649,0.0,103.6447,-113.9474,57.6213,20.8513,92.1678,34.1938,33.4878,-301.1242,-1610.9552,-690.9965,-229.6494,-239.5174,-347.4199,-178.9382,-115.919,-103.1245,-163.0074,1.028061,1.02389,0.968979,0.883412,0.859676,0.86018,0.848968,0.85136,0.974085,0.913724,0.894084,0.878111,0.907096,0.903871,0.94499,0.986233,0.985281,0.977067,1.03161,0.977939,0.99696,1.031114,1.025141,0.996685,1.030648,1.020598,0.996425,1.032072,1.037453,1.0499,0.982,0.9841,0.9972,1.0123,1.0494,1.0636,1.0275,1.0265,1.03,-1.125068,-1.054625,-1.074506,-0.966155,-0.826554,-0.779344,-0.874963,-0.905259,-1.057418,-0.801032,-0.795187,-0.818632,-0.838056,-0.930823,-1.066751,-1.08234,-1.098086,-1.099287,-1.030041,-1.079343,-1.050788,-0.97344,-0.979356,-1.086494,-1.047721,-1.097786,-1.125341,-1.063819,-1.017396,-1.011466,0.0,-0.645714,-0.938239,-0.988216,-0.885277,-0.840027,-0.926841,-0.893249,-1.13803,INVALID_STATE
